id,left,top,right,bottom,row_index,col_index,2018_sum,2019_sum,2020_sum,2021_sum,2022_sum,2023_sum
4578,144.95,-21.45,145.45,-21.95,23,66,12172,12179,12186,12193,12200,12207
4579,144.95,-21.95,145.45,-22.45,24,66,3548,3641,3734,3827,3920,4013
4580,144.95,-22.45,145.45,-22.95,25,66,1247,1885,2523,3161,3799,4437
4581,144.95,-22.95,145.45,-23.45,26,66,1799,2712,3625,4537,5450,6363
4582,144.95,-23.45,145.45,-23.95,27,66,6138,7308,8478,9649,10819,11989
4583,144.95,-23.95,145.45,-24.45,28,66,11011,11871,12732,13592,14453,15313
4584,144.95,-24.45,145.45,-24.95,29,66,8514,8792,9070,9347,9625,9903
4585,144.95,-24.95,145.45,-25.45,30,66,35983,36394,36805,37215,37626,38037
4586,144.95,-25.45,145.45,-25.95,31,66,131495,128328,125161,121993,118826,115659
4587,144.95,-25.95,145.45,-26.45,32,66,162098,154534,146971,139407,131844,124280
4588,144.95,-26.45,145.45,-26.95,33,66,96384,88467,80550,72633,64716,56799
4589,144.95,-26.95,145.45,-27.45,34,66,57340,53683,50026,46370,42713,39056
4590,144.95,-27.45,145.45,-27.95,35,66,48799,45028,41257,37486,33715,29944
4591,144.95,-27.95,145.45,-28.45,36,66,54648,49967,45286,40606,35925,31244
4592,144.95,-28.45,145.45,-28.95,37,66,64144,59446,54748,50050,45352,40654
4593,144.95,-28.95,145.45,-29.45,38,66,26070,25400,24731,24061,23392,22722
4594,144.95,-29.45,145.45,-29.95,39,66,3220,3197,3174,3150,3127,3104
4595,144.95,-29.95,145.45,-30.45,40,66,4439,4429,4420,4410,4401,4391
4596,144.95,-30.45,145.45,-30.95,41,66,88385,88310,88234,88159,88083,88008
4597,144.95,-30.95,145.45,-31.45,42,66,65012,64929,64845,64762,64678,64595
4598,144.95,-31.45,145.45,-31.95,43,66,88073,87997,87921,87844,87768,87692
4599,144.95,-31.95,145.45,-32.45,44,66,171007,170919,170831,170744,170656,170568
4600,144.95,-32.45,145.45,-32.95,45,66,130717,130845,130972,131100,131227,131355
4601,144.95,-32.95,145.45,-33.45,46,66,17931,17967,18004,18040,18077,18113
4602,144.95,-33.45,145.45,-33.95,47,66,6949,7179,7409,7638,7868,8098
4603,144.95,-33.95,145.45,-34.45,48,66,679,700,720,741,761,782
4604,144.95,-34.45,145.45,-34.95,49,66,4237,4329,4421,4514,4606,4698
4605,144.95,-34.95,145.45,-35.45,50,66,7210,7342,7473,7605,7736,7868
4606,144.95,-35.45,145.45,-35.95,51,66,63865,64326,64788,65249,65711,66172
4607,144.95,-35.95,145.45,-36.45,52,66,18054,18556,19059,19561,20064,20566
4608,144.95,-36.45,145.45,-36.95,53,66,41527,42476,43425,44375,45324,46273
4609,144.95,-36.95,145.45,-37.45,54,66,82353,82472,82591,82711,82830,82949
4610,144.95,-37.45,145.45,-37.95,55,66,56826,56905,56984,57063,57142,57221
4611,144.95,-37.95,145.45,-38.45,56,66,26090,25222,24355,23487,22620,21752
4612,144.95,-38.45,145.45,-38.95,57,66,882,893,904,914,925,936
4613,144.95,-38.95,145.45,-39.45,58,66,0,0,0,0,0,0
4614,144.95,-39.45,145.45,-39.95,59,66,0,0,0,0,0,0
4615,144.95,-39.95,145.45,-40.45,60,66,133,125,117,108,100,92
4616,144.95,-40.45,145.45,-40.95,61,66,24160,24522,24884,25247,25609,25971
4617,144.95,-40.95,145.45,-41.45,62,66,181469,181210,180951,180693,180434,180175
4618,144.95,-41.45,145.45,-41.95,63,66,106950,107686,108422,109159,109895,110631
4619,144.95,-41.95,145.45,-42.45,64,66,48325,47999,47673,47348,47022,46696
4620,144.95,-42.45,145.45,-42.95,65,66,31745,31465,31185,30906,30626,30346
4621,144.95,-42.95,145.45,-43.45,66,66,0,0,0,0,0,0
4622,144.95,-43.45,145.45,-43.95,67,66,0,0,0,0,0,0
4623,144.95,-43.95,145.45,-44.45,68,66,,,,,,
4624,145.45,-9.95,145.95,-10.45,0,67,0,0,0,0,0,0
4625,145.45,-10.45,145.95,-10.95,1,67,0,0,0,0,0,0
4626,145.45,-10.95,145.95,-11.45,2,67,0,0,0,0,0,0
4627,145.45,-11.45,145.95,-11.95,3,67,0,0,0,0,0,0
4628,145.45,-11.95,145.95,-12.45,4,67,0,0,0,0,0,0
4629,145.45,-12.45,145.95,-12.95,5,67,0,0,0,0,0,0
4630,145.45,-12.95,145.95,-13.45,6,67,0,0,0,0,0,0
4631,145.45,-13.45,145.95,-13.95,7,67,0,0,0,0,0,0
4632,145.45,-13.95,145.95,-14.45,8,67,0,0,0,0,0,0
4633,145.45,-14.45,145.95,-14.95,9,67,106,113,120,126,133,140
4634,145.45,-14.95,145.95,-15.45,10,67,0,0,0,0,0,0
4635,145.45,-15.45,145.95,-15.95,11,67,0,0,0,0,0,0
4636,145.45,-15.95,145.95,-16.45,12,67,3673,3678,3684,3689,3695,3700
4637,145.45,-16.45,145.95,-16.95,13,67,90313,90583,90852,91122,91391,91661
4638,145.45,-16.95,145.95,-17.45,14,67,181502,181765,182029,182292,182556,182819
4639,145.45,-17.45,145.95,-17.95,15,67,231459,231282,231105,230928,230751,230574
4640,145.45,-17.95,145.95,-18.45,16,67,243990,244199,244408,244616,244825,245034
4641,145.45,-18.45,145.95,-18.95,17,67,256137,256973,257810,258646,259483,260319
4642,145.45,-18.95,145.95,-19.45,18,67,175552,176031,176509,176988,177466,177945
4643,145.45,-19.45,145.95,-19.95,19,67,114051,115559,117067,118575,120083,121591
4644,145.45,-19.95,145.95,-20.45,20,67,128488,128408,128329,128249,128170,128090
4645,145.45,-20.45,145.95,-20.95,21,67,211786,210470,209154,207839,206523,205207
4646,145.45,-20.95,145.95,-21.45,22,67,178952,176967,174983,172998,171014,169029
4647,145.45,-21.45,145.95,-21.95,23,67,60772,59608,58444,57279,56115,54951
4648,145.45,-21.95,145.95,-22.45,24,67,90520,89964,89408,88851,88295,87739
4649,145.45,-22.45,145.95,-22.95,25,67,14185,14200,14216,14231,14247,14262
4650,145.45,-22.95,145.95,-23.45,26,67,35584,35579,35575,35570,35566,35561
4651,145.45,-23.45,145.95,-23.95,27,67,24613,24698,24783,24869,24954,25039
4652,145.45,-23.95,145.95,-24.45,28,67,4438,4627,4816,5006,5195,5384
4653,145.45,-24.45,145.95,-24.95,29,67,21356,22220,23084,23947,24811,25675
4654,145.45,-24.95,145.95,-25.45,30,67,58444,55595,52746,49898,47049,44200
4655,145.45,-25.45,145.95,-25.95,31,67,95592,93401,91210,89020,86829,84638
4656,145.45,-25.95,145.95,-26.45,32,67,122723,118619,114515,110411,106307,102203
4657,145.45,-26.45,145.95,-26.95,33,67,80029,75190,70351,65513,60674,55835
4658,145.45,-26.95,145.95,-27.45,34,67,57204,54396,51588,48781,45973,43165
4659,145.45,-27.45,145.95,-27.95,35,67,50510,46777,43043,39310,35576,31843
4660,145.45,-27.95,145.95,-28.45,36,67,6841,6471,6101,5731,5361,4991
4661,145.45,-28.45,145.95,-28.95,37,67,19749,18691,17633,16576,15518,14460
4662,145.45,-28.95,145.95,-29.45,38,67,17363,17229,17095,16962,16828,16694
4663,145.45,-29.45,145.95,-29.95,39,67,21856,21760,21664,21568,21472,21376
4664,145.45,-29.95,145.95,-30.45,40,67,23476,23409,23343,23276,23210,23143
4665,145.45,-30.45,145.95,-30.95,41,67,153883,153810,153738,153665,153593,153520
4666,145.45,-30.95,145.95,-31.45,42,67,132505,132419,132333,132247,132161,132075
4667,145.45,-31.45,145.95,-31.95,43,67,106010,105803,105595,105388,105180,104973
4668,145.45,-31.95,145.95,-32.45,44,67,119062,119005,118947,118890,118832,118775
4669,145.45,-32.45,145.95,-32.95,45,67,145682,145788,145893,145999,146104,146210
4670,145.45,-32.95,145.95,-33.45,46,67,121481,121806,122132,122457,122783,123108
4671,145.45,-33.45,145.95,-33.95,47,67,13622,13729,13835,13942,14048,14155
4672,145.45,-33.95,145.95,-34.45,48,67,5443,5507,5570,5634,5697,5761
4673,145.45,-34.45,145.95,-34.95,49,67,13315,13378,13442,13505,13569,13632
4674,145.45,-34.95,145.95,-35.45,50,67,6593,6623,6653,6684,6714,6744
4675,145.45,-35.45,145.95,-35.95,51,67,9026,9156,9287,9417,9548,9678
4676,145.45,-35.95,145.95,-36.45,52,67,8786,8745,8704,8664,8623,8582
4677,145.45,-36.45,145.95,-36.95,53,67,52305,52063,51821,51579,51337,51095
4678,145.45,-36.95,145.95,-37.45,54,67,108009,107733,107457,107182,106906,106630
4679,145.45,-37.45,145.95,-37.95,55,67,204001,203868,203734,203601,203467,203334
4680,145.45,-37.95,145.95,-38.45,56,67,37787,37623,37459,37296,37132,36968
4681,145.45,-38.45,145.95,-38.95,57,67,7812,7766,7720,7674,7628,7582
4682,145.45,-38.95,145.95,-39.45,58,67,0,0,0,0,0,0
4683,145.45,-39.45,145.95,-39.95,59,67,0,0,0,0,0,0
4684,145.45,-39.95,145.95,-40.45,60,67,0,0,0,0,0,0
4685,145.45,-40.45,145.95,-40.95,61,67,2381,2371,2362,2352,2343,2333
4686,145.45,-40.95,145.95,-41.45,62,67,156958,156591,156225,155858,155492,155125
4687,145.45,-41.45,145.95,-41.95,63,67,158223,158030,157837,157645,157452,157259
4688,145.45,-41.95,145.95,-42.45,64,67,137035,136067,135098,134130,133161,132193
4689,145.45,-42.45,145.95,-42.95,65,67,113088,113029,112970,112910,112851,112792
4690,145.45,-42.95,145.95,-43.45,66,67,13809,13683,13557,13431,13305,13179
4691,145.45,-43.45,145.95,-43.95,67,67,0,0,0,0,0,0
4692,145.45,-43.95,145.95,-44.45,68,67,,,,,,
4693,145.95,-9.95,146.45,-10.45,0,68,0,0,0,0,0,0
4694,145.95,-10.45,146.45,-10.95,1,68,0,0,0,0,0,0
4695,145.95,-10.95,146.45,-11.45,2,68,0,0,0,0,0,0
4696,145.95,-11.45,146.45,-11.95,3,68,0,0,0,0,0,0
4697,145.95,-11.95,146.45,-12.45,4,68,0,0,0,0,0,0
4698,145.95,-12.45,146.45,-12.95,5,68,0,0,0,0,0,0
4699,145.95,-12.95,146.45,-13.45,6,68,0,0,0,0,0,0
4700,145.95,-13.45,146.45,-13.95,7,68,0,0,0,0,0,0
4701,145.95,-13.95,146.45,-14.45,8,68,0,0,0,0,0,0
4702,145.95,-14.45,146.45,-14.95,9,68,0,0,0,0,0,0
4703,145.95,-14.95,146.45,-15.45,10,68,0,0,0,0,0,0
4704,145.95,-15.45,146.45,-15.95,11,68,0,0,0,0,0,0
4705,145.95,-15.95,146.45,-16.45,12,68,0,0,0,0,0,0
4706,145.95,-16.45,146.45,-16.95,13,68,386,385,383,382,380,379
4707,145.95,-16.95,146.45,-17.45,14,68,15030,15007,14983,14960,14936,14913
4708,145.95,-17.45,146.45,-17.95,15,68,38839,38976,39113,39250,39387,39524
4709,145.95,-17.95,146.45,-18.45,16,68,85660,85328,84996,84663,84331,83999
4710,145.95,-18.45,146.45,-18.95,17,68,107380,107593,107806,108019,108232,108445
4711,145.95,-18.95,146.45,-19.45,18,68,234485,232817,231149,229480,227812,226144
4712,145.95,-19.45,146.45,-19.95,19,68,117158,119851,122544,125238,127931,130624
4713,145.95,-19.95,146.45,-20.45,20,68,103277,103407,103537,103667,103797,103927
4714,145.95,-20.45,146.45,-20.95,21,68,147555,147191,146827,146462,146098,145734
4715,145.95,-20.95,146.45,-21.45,22,68,109899,112941,115982,119024,122065,125107
4716,145.95,-21.45,146.45,-21.95,23,68,171079,170002,168925,167847,166770,165693
4717,145.95,-21.95,146.45,-22.45,24,68,108297,107130,105963,104795,103628,102461
4718,145.95,-22.45,146.45,-22.95,25,68,72932,72197,71462,70728,69993,69258
4719,145.95,-22.95,146.45,-23.45,26,68,129627,129326,129025,128724,128423,128122
4720,145.95,-23.45,146.45,-23.95,27,68,70153,69907,69661,69416,69170,68924
4721,145.95,-23.95,146.45,-24.45,28,68,86232,88236,90240,92244,94248,96252
4722,145.95,-24.45,146.45,-24.95,29,68,59498,63432,67367,71301,75236,79170
4723,145.95,-24.95,146.45,-25.45,30,68,5749,5961,6173,6384,6596,6808
4724,145.95,-25.45,146.45,-25.95,31,68,40110,38186,36263,34339,32416,30492
4725,145.95,-25.95,146.45,-26.45,32,68,84624,83099,81574,80048,78523,76998
4726,145.95,-26.45,146.45,-26.95,33,68,99674,95532,91390,87247,83105,78963
4727,145.95,-26.95,146.45,-27.45,34,68,89670,85500,81330,77159,72989,68819
4728,145.95,-27.45,146.45,-27.95,35,68,31560,29497,27433,25370,23306,21243
4729,145.95,-27.95,146.45,-28.45,36,68,10074,9619,9164,8710,8255,7800
4730,145.95,-28.45,146.45,-28.95,37,68,18481,19073,19665,20256,20848,21440
4731,145.95,-28.95,146.45,-29.45,38,68,23576,23686,23796,23907,24017,24127
4732,145.95,-29.45,146.45,-29.95,39,68,59139,59033,58926,58820,58713,58607
4733,145.95,-29.95,146.45,-30.45,40,68,72515,72334,72153,71973,71792,71611
4734,145.95,-30.45,146.45,-30.95,41,68,206024,206168,206312,206457,206601,206745
4735,145.95,-30.95,146.45,-31.45,42,68,185027,184875,184723,184572,184420,184268
4736,145.95,-31.45,146.45,-31.95,43,68,122469,121903,121337,120772,120206,119640
4737,145.95,-31.95,146.45,-32.45,44,68,123173,122733,122292,121852,121411,120971
4738,145.95,-32.45,146.45,-32.95,45,68,97549,97530,97511,97493,97474,97455
4739,145.95,-32.95,146.45,-33.45,46,68,97185,96424,95663,94903,94142,93381
4740,145.95,-33.45,146.45,-33.95,47,68,48595,48390,48185,47981,47776,47571
4741,145.95,-33.95,146.45,-34.45,48,68,32387,32358,32329,32300,32271,32242
4742,145.95,-34.45,146.45,-34.95,49,68,22165,22188,22212,22235,22259,22282
4743,145.95,-34.95,146.45,-35.45,50,68,8741,8766,8792,8817,8843,8868
4744,145.95,-35.45,146.45,-35.95,51,68,4228,4153,4078,4002,3927,3852
4745,145.95,-35.95,146.45,-36.45,52,68,32110,32369,32628,32887,33146,33405
4746,145.95,-36.45,146.45,-36.95,53,68,100997,100853,100710,100566,100423,100279
4747,145.95,-36.95,146.45,-37.45,54,68,171608,171449,171291,171132,170974,170815
4748,145.95,-37.45,146.45,-37.95,55,68,237642,237620,237598,237575,237553,237531
4749,145.95,-37.95,146.45,-38.45,56,68,96647,96216,95784,95353,94921,94490
4750,145.95,-38.45,146.45,-38.95,57,68,47117,46734,46351,45969,45586,45203
4751,145.95,-38.95,146.45,-39.45,58,68,19152,19118,19084,19050,19016,18982
4752,145.95,-39.45,146.45,-39.95,59,68,0,0,0,0,0,0
4753,145.95,-39.95,146.45,-40.45,60,68,0,0,0,0,0,0
4754,145.95,-40.45,146.45,-40.95,61,68,0,0,0,0,0,0
4755,145.95,-40.95,146.45,-41.45,62,68,68823,68612,68402,68191,67981,67770
4756,145.95,-41.45,146.45,-41.95,63,68,147221,147139,147058,146976,146895,146813
4757,145.95,-41.95,146.45,-42.45,64,68,164012,163922,163832,163741,163651,163561
4758,145.95,-42.45,146.45,-42.95,65,68,93282,93051,92819,92588,92356,92125
4759,145.95,-42.95,146.45,-43.45,66,68,61146,60972,60798,60623,60449,60275
4760,145.95,-43.45,146.45,-43.95,67,68,7740,7715,7691,7666,7642,7617
4761,145.95,-43.95,146.45,-44.45,68,68,,,,,,
4762,146.45,-9.95,146.95,-10.45,0,69,0,0,0,0,0,0
4763,146.45,-10.45,146.95,-10.95,1,69,0,0,0,0,0,0
4764,146.45,-10.95,146.95,-11.45,2,69,0,0,0,0,0,0
4765,146.45,-11.45,146.95,-11.95,3,69,0,0,0,0,0,0
4766,146.45,-11.95,146.95,-12.45,4,69,0,0,0,0,0,0
4767,146.45,-12.45,146.95,-12.95,5,69,0,0,0,0,0,0
4768,146.45,-12.95,146.95,-13.45,6,69,0,0,0,0,0,0
4769,146.45,-13.45,146.95,-13.95,7,69,0,0,0,0,0,0
4770,146.45,-13.95,146.95,-14.45,8,69,0,0,0,0,0,0
4771,146.45,-14.45,146.95,-14.95,9,69,0,0,0,0,0,0
4772,146.45,-14.95,146.95,-15.45,10,69,0,0,0,0,0,0
4773,146.45,-15.45,146.95,-15.95,11,69,0,0,0,0,0,0
4774,146.45,-15.95,146.95,-16.45,12,69,0,0,0,0,0,0
4775,146.45,-16.45,146.95,-16.95,13,69,0,0,0,0,0,0
4776,146.45,-16.95,146.95,-17.45,14,69,0,0,0,0,0,0
4777,146.45,-17.45,146.95,-17.95,15,69,0,0,0,0,0,0
4778,146.45,-17.95,146.95,-18.45,16,69,0,0,0,0,0,0
4779,146.45,-18.45,146.95,-18.95,17,69,7288,7292,7296,7299,7303,7307
4780,146.45,-18.95,146.95,-19.45,18,69,88399,90234,92069,93904,95739,97574
4781,146.45,-19.45,146.95,-19.95,19,69,160056,165391,170726,176061,181396,186731
4782,146.45,-19.95,146.95,-20.45,20,69,101326,102157,102988,103820,104651,105482
4783,146.45,-20.45,146.95,-20.95,21,69,198213,200392,202572,204751,206931,209110
4784,146.45,-20.95,146.95,-21.45,22,69,154037,156271,158506,160740,162975,165209
4785,146.45,-21.45,146.95,-21.95,23,69,93305,93458,93612,93765,93919,94072
4786,146.45,-21.95,146.95,-22.45,24,69,71853,70806,69759,68711,67664,66617
4787,146.45,-22.45,146.95,-22.95,25,69,87280,86663,86046,85430,84813,84196
4788,146.45,-22.95,146.95,-23.45,26,69,48572,49249,49925,50602,51278,51955
4789,146.45,-23.45,146.95,-23.95,27,69,39460,39812,40164,40516,40868,41220
4790,146.45,-23.95,146.95,-24.45,28,69,119032,120601,122171,123740,125310,126879
4791,146.45,-24.45,146.95,-24.95,29,69,184857,186179,187501,188823,190145,191467
4792,146.45,-24.95,146.95,-25.45,30,69,66884,67052,67221,67389,67558,67726
4793,146.45,-25.45,146.95,-25.95,31,69,35093,35118,35143,35167,35192,35217
4794,146.45,-25.95,146.95,-26.45,32,69,82410,82081,81753,81424,81096,80767
4795,146.45,-26.45,146.95,-26.95,33,69,123289,123768,124248,124727,125207,125686
4796,146.45,-26.95,146.95,-27.45,34,69,108880,107442,106004,104565,103127,101689
4797,146.45,-27.45,146.95,-27.95,35,69,70649,70085,69521,68956,68392,67828
4798,146.45,-27.95,146.95,-28.45,36,69,29341,29193,29045,28896,28748,28600
4799,146.45,-28.45,146.95,-28.95,37,69,35993,36044,36094,36145,36195,36246
4800,146.45,-28.95,146.95,-29.45,38,69,89288,88598,87908,87218,86528,85838
4801,146.45,-29.45,146.95,-29.95,39,69,23126,22928,22730,22531,22333,22135
4802,146.45,-29.95,146.95,-30.45,40,69,94761,94445,94130,93814,93499,93183
4803,146.45,-30.45,146.95,-30.95,41,69,190757,190268,189779,189290,188801,188312
4804,146.45,-30.95,146.95,-31.45,42,69,151644,150928,150213,149497,148782,148066
4805,146.45,-31.45,146.95,-31.95,43,69,65634,64955,64277,63598,62920,62241
4806,146.45,-31.95,146.95,-32.45,44,69,79967,78788,77608,76429,75249,74070
4807,146.45,-32.45,146.95,-32.95,45,69,50888,50698,50508,50319,50129,49939
4808,146.45,-32.95,146.95,-33.45,46,69,21074,20693,20311,19930,19548,19167
4809,146.45,-33.45,146.95,-33.95,47,69,14688,14526,14364,14202,14040,13878
4810,146.45,-33.95,146.95,-34.45,48,69,12440,12335,12230,12126,12021,11916
4811,146.45,-34.45,146.95,-34.95,49,69,30686,30693,30699,30706,30712,30719
4812,146.45,-34.95,146.95,-35.45,50,69,8943,8826,8709,8592,8475,8358
4813,146.45,-35.45,146.95,-35.95,51,69,4157,3995,3833,3672,3510,3348
4814,146.45,-35.95,146.95,-36.45,52,69,72763,73330,73897,74465,75032,75599
4815,146.45,-36.45,146.95,-36.95,53,69,178283,178202,178121,178039,177958,177877
4816,146.45,-36.95,146.95,-37.45,54,69,242765,242628,242491,242353,242216,242079
4817,146.45,-37.45,146.95,-37.95,55,69,216606,216619,216632,216646,216659,216672
4818,146.45,-37.95,146.95,-38.45,56,69,117578,117273,116968,116662,116357,116052
4819,146.45,-38.45,146.95,-38.95,57,69,42832,42546,42260,41973,41687,41401
4820,146.45,-38.95,146.95,-39.45,58,69,700,695,689,684,678,673
4821,146.45,-39.45,146.95,-39.95,59,69,0,0,0,0,0,0
4822,146.45,-39.95,146.95,-40.45,60,69,0,0,0,0,0,0
4823,146.45,-40.45,146.95,-40.95,61,69,0,0,0,0,0,0
4824,146.45,-40.95,146.95,-41.45,62,69,87015,86901,86788,86674,86561,86447
4825,146.45,-41.45,146.95,-41.95,63,69,88819,88495,88171,87848,87524,87200
4826,146.45,-41.95,146.95,-42.45,64,69,120105,121446,122787,124127,125468,126809
4827,146.45,-42.45,146.95,-42.95,65,69,150054,150750,151446,152143,152839,153535
4828,146.45,-42.95,146.95,-43.45,66,69,181769,181764,181758,181753,181747,181742
4829,146.45,-43.45,146.95,-43.95,67,69,42568,42492,42416,42340,42264,42188
4830,146.45,-43.95,146.95,-44.45,68,69,,,,,,
4831,146.95,-9.95,147.45,-10.45,0,70,0,0,0,0,0,0
4832,146.95,-10.45,147.45,-10.95,1,70,0,0,0,0,0,0
4833,146.95,-10.95,147.45,-11.45,2,70,0,0,0,0,0,0
4834,146.95,-11.45,147.45,-11.95,3,70,0,0,0,0,0,0
4835,146.95,-11.95,147.45,-12.45,4,70,0,0,0,0,0,0
4836,146.95,-12.45,147.45,-12.95,5,70,0,0,0,0,0,0
4837,146.95,-12.95,147.45,-13.45,6,70,0,0,0,0,0,0
4838,146.95,-13.45,147.45,-13.95,7,70,0,0,0,0,0,0
4839,146.95,-13.95,147.45,-14.45,8,70,0,0,0,0,0,0
4840,146.95,-14.45,147.45,-14.95,9,70,0,0,0,0,0,0
4841,146.95,-14.95,147.45,-15.45,10,70,0,0,0,0,0,0
4842,146.95,-15.45,147.45,-15.95,11,70,0,0,0,0,0,0
4843,146.95,-15.95,147.45,-16.45,12,70,0,0,0,0,0,0
4844,146.95,-16.45,147.45,-16.95,13,70,0,0,0,0,0,0
4845,146.95,-16.95,147.45,-17.45,14,70,0,0,0,0,0,0
4846,146.95,-17.45,147.45,-17.95,15,70,0,0,0,0,0,0
4847,146.95,-17.95,147.45,-18.45,16,70,0,0,0,0,0,0
4848,146.95,-18.45,147.45,-18.95,17,70,0,0,0,0,0,0
4849,146.95,-18.95,147.45,-19.45,18,70,24817,24892,24967,25042,25117,25192
4850,146.95,-19.45,147.45,-19.95,19,70,80278,82081,83884,85686,87489,89292
4851,146.95,-19.95,147.45,-20.45,20,70,135321,139506,143691,147875,152060,156245
4852,146.95,-20.45,147.45,-20.95,21,70,75519,80221,84924,89626,94329,99031
4853,146.95,-20.95,147.45,-21.45,22,70,104670,105666,106661,107657,108652,109648
4854,146.95,-21.45,147.45,-21.95,23,70,63240,65703,68166,70629,73092,75555
4855,146.95,-21.95,147.45,-22.45,24,70,21557,22351,23145,23940,24734,25528
4856,146.95,-22.45,147.45,-22.95,25,70,96291,96389,96487,96584,96682,96780
4857,146.95,-22.95,147.45,-23.45,26,70,98147,98970,99793,100616,101439,102262
4858,146.95,-23.45,147.45,-23.95,27,70,95267,96852,98438,100023,101609,103194
4859,146.95,-23.95,147.45,-24.45,28,70,122120,124684,127248,129811,132375,134939
4860,146.95,-24.45,147.45,-24.95,29,70,140634,141192,141749,142307,142864,143422
4861,146.95,-24.95,147.45,-25.45,30,70,162597,162844,163091,163337,163584,163831
4862,146.95,-25.45,147.45,-25.95,31,70,110007,110752,111496,112241,112985,113730
4863,146.95,-25.95,147.45,-26.45,32,70,101186,101742,102298,102853,103409,103965
4864,146.95,-26.45,147.45,-26.95,33,70,64605,64923,65241,65559,65877,66195
4865,146.95,-26.95,147.45,-27.45,34,70,60450,60322,60194,60067,59939,59811
4866,146.95,-27.45,147.45,-27.95,35,70,53429,54279,55129,55980,56830,57680
4867,146.95,-27.95,147.45,-28.45,36,70,23932,24187,24441,24696,24950,25205
4868,146.95,-28.45,147.45,-28.95,37,70,41346,42808,44270,45732,47194,48656
4869,146.95,-28.95,147.45,-29.45,38,70,36213,36577,36940,37304,37667,38031
4870,146.95,-29.45,147.45,-29.95,39,70,10500,10429,10358,10287,10216,10145
4871,146.95,-29.95,147.45,-30.45,40,70,11275,11235,11196,11156,11117,11077
4872,146.95,-30.45,147.45,-30.95,41,70,14821,14571,14321,14072,13822,13572
4873,146.95,-30.95,147.45,-31.45,42,70,24364,24138,23913,23687,23462,23236
4874,146.95,-31.45,147.45,-31.95,43,70,18084,17953,17822,17692,17561,17430
4875,146.95,-31.95,147.45,-32.45,44,70,25083,24907,24731,24555,24379,24203
4876,146.95,-32.45,147.45,-32.95,45,70,52337,52578,52820,53061,53303,53544
4877,146.95,-32.95,147.45,-33.45,46,70,23248,23283,23318,23352,23387,23422
4878,146.95,-33.45,147.45,-33.95,47,70,17600,17663,17726,17789,17852,17915
4879,146.95,-33.95,147.45,-34.45,48,70,17801,17622,17443,17263,17084,16905
4880,146.95,-34.45,147.45,-34.95,49,70,11594,11551,11508,11465,11422,11379
4881,146.95,-34.95,147.45,-35.45,50,70,15932,15698,15464,15229,14995,14761
4882,146.95,-35.45,147.45,-35.95,51,70,36205,36007,35809,35610,35412,35214
4883,146.95,-35.95,147.45,-36.45,52,70,85318,85524,85730,85936,86142,86348
4884,146.95,-36.45,147.45,-36.95,53,70,203925,204265,204605,204946,205286,205626
4885,146.95,-36.95,147.45,-37.45,54,70,235291,235452,235612,235773,235933,236094
4886,146.95,-37.45,147.45,-37.95,55,70,173038,172681,172325,171968,171612,171255
4887,146.95,-37.95,147.45,-38.45,56,70,40488,39941,39394,38848,38301,37754
4888,146.95,-38.45,147.45,-38.95,57,70,1045,929,813,696,580,464
4889,146.95,-38.95,147.45,-39.45,58,70,0,0,0,0,0,0
4890,146.95,-39.45,147.45,-39.95,59,70,0,0,0,0,0,0
4891,146.95,-39.95,147.45,-40.45,60,70,0,0,0,0,0,0
4892,146.95,-40.45,147.45,-40.95,61,70,0,0,0,0,0,0
4893,146.95,-40.95,147.45,-41.45,62,70,128266,127581,126896,126210,125525,124840
4894,146.95,-41.45,147.45,-41.95,63,70,51831,52582,53332,54083,54833,55584
4895,146.95,-41.95,147.45,-42.45,64,70,96245,97028,97810,98593,99375,100158
4896,146.95,-42.45,147.45,-42.95,65,70,106668,107368,108068,108767,109467,110167
4897,146.95,-42.95,147.45,-43.45,66,70,82109,82200,82292,82383,82475,82566
4898,146.95,-43.45,147.45,-43.95,67,70,2617,2631,2645,2660,2674,2688
4899,146.95,-43.95,147.45,-44.45,68,70,,,,,,
4900,147.45,-9.95,147.95,-10.45,0,71,0,0,0,0,0,0
4901,147.45,-10.45,147.95,-10.95,1,71,0,0,0,0,0,0
4902,147.45,-10.95,147.95,-11.45,2,71,0,0,0,0,0,0
4903,147.45,-11.45,147.95,-11.95,3,71,0,0,0,0,0,0
4904,147.45,-11.95,147.95,-12.45,4,71,0,0,0,0,0,0
4905,147.45,-12.45,147.95,-12.95,5,71,0,0,0,0,0,0
4906,147.45,-12.95,147.95,-13.45,6,71,0,0,0,0,0,0
4907,147.45,-13.45,147.95,-13.95,7,71,0,0,0,0,0,0
4908,147.45,-13.95,147.95,-14.45,8,71,0,0,0,0,0,0
4909,147.45,-14.45,147.95,-14.95,9,71,0,0,0,0,0,0
4910,147.45,-14.95,147.95,-15.45,10,71,0,0,0,0,0,0
4911,147.45,-15.45,147.95,-15.95,11,71,0,0,0,0,0,0
4912,147.45,-15.95,147.95,-16.45,12,71,0,0,0,0,0,0
4913,147.45,-16.45,147.95,-16.95,13,71,0,0,0,0,0,0
4914,147.45,-16.95,147.95,-17.45,14,71,0,0,0,0,0,0
4915,147.45,-17.45,147.95,-17.95,15,71,0,0,0,0,0,0
4916,147.45,-17.95,147.95,-18.45,16,71,0,0,0,0,0,0
