Site,Dist,Site name,Start,End,Lat,Lon,Source,STA,Height (m),Bar_ht,WMO
004084,04,SHAY GAP,1972,1993,-20.4958,120.1672,.....,WA,164,167,..
004085,04,TAMBOURAH,1898,1901,-21.75,119.1833,.....,WA,..,..,..
004086,04,SHERLOCK,1956,..,-20.8956,117.6447,GPS,WA,30,..,..
004087,04,HARDING RIVER 3,1967,1989,-21.2333,117.05,.....,WA,200,..,..
004088,04,NORTH POLE,1977,1984,-21.1467,119.4333,.....,WA,200,..,..
004089,04,WICKHAM,1981,2010,-20.6744,117.1428,GPS,WA,10,..,..
004090,04,ROEBOURNE AERO,2001,..,-20.7594,117.1583,GPS,WA,10.7,11.2,94308
004091,04,KING BAY SUPPLY BASE,1988,1997,-20.5978,116.7764,.....,WA,15,15,..
004092,04,HARDING DAM,1983,2005,-20.9786,117.0953,GPS,WA,60,..,..
004093,04,STRELLEY PUMPING STATION,1983,2001,-20.3292,119.1878,GPS,WA,60,..,..
004094,04,NIMINGARRA MINE,1989,1994,-20.4119,120.0103,.....,WA,160,..,..
004095,04,LEGENDRE ISLAND,1992,..,-20.3583,116.8431,GPS,WA,29,29.5,94307
004096,04,MOUNT DIVIDE,1988,1998,-22.4272,120.8578,.....,WA,450,..,..
004097,04,DAMPIER PORT,1991,2001,-20.6175,116.7517,GPS,WA,48,55,..
004098,04,DE GREY BOREFIELD,1990,2001,-20.2906,119.28,.....,WA,22,..,..
004099,04,KARRATHA TOWN,1992,1994,-20.7381,116.8489,.....,WA,18,..,..
004100,04,BEDOUT ISLAND,1993,..,-19.5894,119.1,.....,WA,8.6,9.4,94310
004101,04,R 1 BOREHOLE,1972,1983,-20.3167,119.3333,.....,WA,..,..,..
004102,04,MEENTHEENA,1993,2025,-21.2669,120.4544,GPS,WA,220,..,..
004103,04,NIFTY COPPER MINE,1997,2024,-21.6525,121.5592,GPS,WA,290,..,..
004104,04,PORT HEDLAND MILOS AWS COMPARISON,1998,2001,-20.3736,118.6297,MAP 1,WA,9,..,..
004105,04,NULLAGINE NORTH,1999,2000,-21.8603,120.1592,.....,WA,370,..,..
004106,04,MARBLE BAR,2000,..,-21.1756,119.7497,GPS,WA,182.3,182.8,95317
004109,04,PORT HEDLAND AIRPORT (AUTO EVAP),2024,..,-20.3725,118.6317,GPS,WA,6.4,7.3,99292
005000,05,BOOLALOO,1911,1951,-22.5833,115.85,.....,WA,..,..,..
005001,05,COOLAWANYAH,1923,..,-21.8047,117.8056,GPS,WA,360,..,..
005002,05,DUCK CREEK,1946,1998,-22.515,116.5825,GPS,WA,280,..,..
005003,05,ETHEL CREEK,1907,..,-22.8972,120.1733,GPS,WA,425,..,..
005004,05,EXMOUTH GULF,1915,2024,-22.3761,114.1105,GPS,WA,15,..,..
005005,05,HAMERSLEY,1912,..,-22.2794,117.6775,GPS,WA,590,..,..
005006,05,KOOLINE,1896,..,-22.9119,116.2903,GPS,WA,160,..,..
005007,05,LEARMONTH AIRPORT,1945,..,-22.2406,114.0967,GPS,WA,5,5.5,94302
005008,05,MARDIE,1885,..,-21.1906,115.9797,GPS,WA,11,12,94306
005009,05,MARILLANA,1936,..,-22.6331,119.4081,GPS,WA,430,..,..
005010,05,MARRILLA,1927,2001,-22.9742,114.4597,.....,WA,120,..,..
005011,05,MEILGA,1914,1958,-22.7,115.8,.....,WA,..,..,..
005012,05,MILLSTREAM,1897,..,-21.5906,117.0656,GPS,WA,300,..,..
005013,05,MINDEROO,1912,..,-21.9969,115.0463,GPS,WA,31,..,..
005014,05,MOUNT FLORANCE,1886,..,-21.7869,117.8647,GPS,WA,450,..,..
005015,05,MULGA DOWNS,1897,2019,-22.1039,118.4703,GPS,WA,400,..,..
005016,05,ONSLOW,1886,2012,-21.6364,115.1117,GPS,WA,4,4,..
005017,05,ONSLOW AIRPORT,1940,..,-21.6689,115.1092,GPS,WA,10.5,11,95305
005018,05,PEEDAMULLAH,1895,1973,-21.85,115.6167,.....,WA,150,..,..
005019,05,WARRAMBOO,1961,1963,-21.6333,115.85,.....,WA,11,..,..
005020,05,NINGALOO,1898,2018,-22.6975,113.6744,GPS,WA,10,..,..
005021,05,RANGE,1927,1968,-22.2667,115.4167,.....,WA,..,..,..
005022,05,RED HILL,1898,..,-21.975,116.0653,GPS,WA,150,..,..
005023,05,ROY HILL,1900,..,-22.6217,119.9564,.....,WA,410,..,..
005024,05,VLAMINGH HEAD,1913,1997,-21.8067,114.1072,.....,WA,12,..,..
005025,05,WARRIE,1927,1964,-22.4,119.5333,.....,WA,..,..,..
005026,,WITTENOOM,1949,2019,-22.2425,118.3358,Unkno,WA,463,464,94313
005027,05,WITTENOOM GORGE,1949,1950,-22.3167,118.3167,.....,WA,610,..,..
005028,05,WYLOO,1903,..,-22.6906,116.2328,GPS,WA,150,..,..
005029,05,YALLEEN,1930,..,-21.6767,116.3928,GPS,WA,180,..,..
005030,05,YANREY,1897,..,-22.5064,114.7944,GPS,WA,25,..,..
005031,05,YARDIE CREEK,1915,1982,-21.8875,114.0092,.....,WA,6,..,..
005032,05,YARRALOOLA HOMESTEAD,1898,..,-21.5703,115.8786,GPS,WA,50,..,..
005033,05,KOORDARRIE,1915,..,-22.3419,114.9319,GPS,WA,150,..,..
005034,05,MOUNT STUART,1899,..,-22.4558,116.0508,GPS,WA,160,..,..
005035,05,TAMBREY,1896,1949,-21.6,117.6,.....,WA,..,..,..
005036,05,GLEN FLORRIE STATION,1921,..,-22.9367,115.9825,GPS,WA,170,..,..
005037,05,KANGIANGI,1954,1972,-21.7,117.45,.....,WA,..,..,..
005038,05,CHINGINARRA,1890,1909,-21.3667,115.85,.....,WA,..,..,..
005039,05,LEARMONTH ARTESIAN,1916,1922,-22.6,114.4,.....,WA,..,..,..
005040,05,BALMORAL,1912,..,-21.1594,116.1197,GPS,WA,15,..,..
005041,05,COORARA STATION,1907,1948,-22.6,116.1,.....,WA,..,..,..
005042,05,DEEPDALE 1,1911,1929,-21.7,116.1,.....,WA,..,..,..
005043,05,DIOMENOR,1933,1942,-21.9,115.2,.....,WA,..,..,..
005044,05,FORTESCUE,1887,1927,-21.0583,116.1111,MAP 1,WA,..,..,..
005045,05,GIRALIA,1913,..,-22.685,114.3673,GPS,WA,30,..,..
005046,05,HARDY JUNCTION,1888,1936,-22.7,116.1,.....,WA,..,..,..
005047,05,KERDIADARY,1901,1910,-22.25,119.1,.....,WA,..,..,..
005048,05,NANUTARRA,1898,1997,-22.5403,115.4981,GPS,WA,80,..,..
005049,05,TABLELAND,1907,1915,-21.6,117.6,.....,WA,..,..,..
005050,05,MOUNT ENID,1917,1931,-21.6,116.4,.....,WA,..,..,..
005051,05,EXMOUTH TOWN,1964,..,-21.9303,114.126,GPS,WA,13,..,..
005052,05,KARRATHA STATION,1900,..,-20.8831,116.6725,GPS,WA,30,..,..
005053,05,EAST INTERCOURSE ISLAND,1966,1997,-20.6553,116.6789,.....,WA,50,..,..
005054,05,DEVILS BROOK,1966,1968,-20.8667,116.45,.....,WA,..,..,..
005055,05,WITTENOOM AERO,1964,2010,-22.2275,118.345,.....,WA,441.7,..,..
005056,05,BLACK HILLS,1967,1976,-21.2333,117.05,.....,WA,..,..,..
005057,05,HARDING RIVER,1967,1989,-21.3417,117.0833,.....,WA,..,..,..
005058,05,BARROW ISLAND,1967,2000,-20.8206,115.3931,GPS,WA,62,63,..
005059,,MOUNT LIONEL AIRSTRIP,1967,..,-22.6087,117.6313,.....,WA,..,0,..
005060,05,NAVY CHARLIE,1968,1971,-22.3333,114.05,.....,WA,7,8,..
005061,05,DAMPIER SALT,1969,..,-20.7278,116.7483,GPS,WA,6,12,..
005062,05,JAMINU OUTCAMP,1924,1930,-22.3167,115.1833,.....,WA,..,..,..
005063,05,MOUNT BROCKMAN,1969,1976,-22.3,117.2833,.....,WA,..,..,..
005064,05,SAND HILL,1971,1984,-22.7825,119.6172,.....,WA,433,433.7,..
005065,05,MONTE BELLO ISLANDS,1956,1956,-20.4167,115.55,.....,WA,..,..,..
005066,05,UAROO,1916,..,-22.7814,115.3722,GPS,WA,100,..,..
005067,05,CANE RIVER,1966,1997,-22.0894,115.6239,.....,WA,80,..,..
005068,05,BULLARA,1957,..,-22.6811,114.0394,GPS,WA,20,..,..
005069,05,PANNAWONICA,1971,..,-21.6392,116.3308,GPS,WA,200,..,..
005070,05,ROBE,1972,..,-21.3567,115.8208,GPS,WA,10,..,..
005071,05,PINDRAL OUTCAMP,1972,..,-21.3444,115.9356,GPS,WA,11,..,..
005072,05,TOM PRICE,1972,2011,-22.6967,117.7703,GPS,WA,746,..,..
005073,05,HOOLEY,1972,..,-21.8836,118.2217,GPS,WA,500,..,..
005074,05,MARANDOO,1974,1997,-22.6344,118.1119,.....,WA,726,..,..
005075,05,NAVY ALPHA,1974,1976,-21.8222,114.1714,.....,WA,7,8,..
005076,05,TOM PRICE AERO,1976,1996,-22.745,117.6656,.....,WA,606,..,..
005077,05,EXMOUTH EMERGENCY SERVICE,1976,1980,-21.9325,114.1111,.....,WA,13,..,..
005078,05,URALA,1977,..,-21.7666,114.8211,GPS,WA,5,..,..
005079,05,THEVENARD ISLAND,1978,1997,-21.4625,115.0194,.....,WA,5,..,..
005080,05,CAPE RANGE,1978,..,-22.1033,113.9997,GPS,WA,324,..,..
005081,05,DAMPIER RADAR,1986,..,-20.6544,116.6822,GPS,WA,50,..,..
005082,05,ERAMURRA POOL,1987,..,-21.0544,116.2575,GPS,WA,50,..,..
005083,05,KARRATHA WATER RESOURCES,1974,1996,-20.7692,116.8603,.....,WA,15,..,..
005085,05,ROCKLEA,1990,..,-22.8853,117.4464,GPS,WA,420,..,..
005086,05,FORTESCUE ROAD HOUSE,1992,2008,-21.2947,116.1383,GPS,WA,55,..,..
005087,05,MILLSTREAM CWS PUMPING STATION,1972,1985,-21.5833,117.05,.....,WA,..,..,..
005088,05,MULYERING,1992,..,-21.2475,116.0733,GPS,WA,38,..,..
005089,05,PACKSADDLE CAMP,1989,2002,-22.9003,118.7031,.....,WA,720,..,..
005090,05,MOUNT MINNIE,1997,..,-21.9711,115.4324,GPS,WA,55,..,..
005091,05,DAMPIER  H.I.,1997,1998,-20.6561,116.7233,.....,WA,25,..,..
005092,05,LEARMONTH MILOS AWS COMPARISON,1998,2001,-22.2367,114.0869,.....,WA,5,..,..
005093,05,AUSKI MUNJINA ROADHOUSE,1998,..,-22.3767,118.6886,GPS,WA,460,..,..
005094,05,BARROW ISLAND AIRPORT,1998,..,-20.874,115.4066,.....,WA,6.4,6.9,95304
005095,05,CHEELA PLAINS,2002,..,-22.9367,116.9731,GPS,WA,300,..,..
005096,06,POINT MURAT NAVY PIER,2007,..,-21.8167,114.191,SURVE,WA,6.8,6.9,..
005097,05,LEARMONTH SOLAR OBSERVATORY,2013,..,-22.2183,114.1031,GPS,NS,..,..,..
005098,05,KARIJINI NORTH,2018,..,-22.2999,118.4498,GPS,WA,474,474.5,94330
005101,05,KARRATHA RADAR,2024,..,-20.9924,116.8758,GPS,WA,188.3,..,..
005102,05,LEARMONTH AIRPORT (AUTO EVAP),2024,..,-22.2406,114.0967,GPS,WA,5,5.5,99293
006000,06,BIDGEMIA,1887,..,-25.0417,115.3092,GPS,WA,180,..,..
006001,06,BILLABALONG,1901,..,-27.4231,115.8347,GPS,WA,254,..,..
006002,06,BINTHALYA,1904,1979,-24.685,114.8358,.....,WA,90,..,..
006003,06,BOOLATHANA,1897,..,-24.6525,113.6936,GPS,WA,4,..,..
006004,06,BOOLOGOORO,1904,1982,-24.3333,114.0242,.....,WA,90,..,..
006005,06,BRICKHOUSE,1903,..,-24.8208,113.7853,GPS,WA,15,..,..
006006,06,BULLARDOO,1910,1985,-27.855,115.6733,.....,WA,300,..,..
006007,06,TALISKER,1998,2004,-26.2739,115.2578,GPS,WA,218,..,..
006008,06,CALLAGIDDY STATION,1910,..,-25.0481,114.0294,GPS,WA,25,..,..
006009,06,CARDABIA,1913,2024,-23.1044,113.8038,GPS,WA,6,..,..
006010,06,CAREY DOWNS,1910,..,-25.6114,115.4625,GPS,WA,250,..,..
006011,06,CARNARVON AIRPORT,1945,..,-24.8878,113.67,GPS,WA,4,4.5,94300
006012,06,CARRARANG,1894,2000,-26.4628,113.505,GPS,WA,20,..,..
006013,06,COBURN STATION,1946,2010,-26.6972,114.3181,GPS,WA,150,..,..
006014,06,COOKERABINGIE,1929,1955,-23.5,114.1,.....,WA,..,..,..
006015,06,COORALYA,1891,..,-24.4453,114.0779,GPS,WA,45,..,..
006016,06,CORDALIA,1931,1949,-23.3,114.7,.....,WA,..,..,..
006017,06,DAIRY CREEK,1900,..,-25.2786,115.8633,GPS,WA,300,..,..
006018,06,DIRK HARTOG ISLAND,1893,1948,-26.0333,113.2167,.....,WA,..,..,..
006019,06,DOORAWARRAH,1897,..,-24.806,114.431,.....,WA,70,..,..
006020,06,EDAGGEE,1915,..,-25.36,114.2292,GPS,WA,30,..,..
006021,06,EUDAMULLAH,1928,..,-24.4508,115.6072,GPS,WA,400,..,..
006022,06,GASCOYNE JUNCTION,1907,..,-25.0544,115.21,GPS,WA,144,145,94410
006023,06,GNARALOO,1912,..,-23.8222,113.5256,GPS,WA,20,..,..
006024,06,GOOMBARDIE,1929,1954,-24.6667,114.35,.....,WA,..,..,..
006025,06,HAMELIN POOL,1885,..,-26.3994,114.1658,GPS,WA,15,..,..
006026,06,HAMELIN STATION,1926,..,-26.4278,114.1916,GPS,WA,25,..,..
006027,06,JIMBA JIMBA,1888,..,-25.0442,115.1331,GPS,WA,180,..,..
006028,06,THE OVERLANDER,1959,1970,-26.4,114.4667,.....,WA,..,..,..
006029,06,LYNDON,1898,..,-23.6361,115.2461,GPS,WA,210,..,..
006030,06,LYONS RIVER,1906,..,-24.6314,115.3383,GPS,WA,175,..,..
006031,06,MANGAROON,1906,1981,-23.915,115.6183,.....,WA,300,..,..
006032,06,MARDATHUNA,1918,..,-24.4733,114.5553,GPS,WA,90,..,..
006033,06,MAROONAH,1896,..,-23.4796,115.5478,GPS,WA,250,..,..
006034,06,MARRON,1911,..,-25.3656,114.3594,GPS,WA,40,..,..
006035,06,MEADOW STATION,1932,1985,-26.7025,114.6183,.....,WA,180,..,..
006036,06,MEEDO,1899,..,-25.6631,114.6261,.....,WA,60,..,..
006037,06,MERLINLEIGH,1925,1982,-24.3142,115.1892,.....,WA,300,..,..
006038,06,MIA MIA,1903,..,-23.3817,114.4375,GPS,WA,75,..,..
006039,06,MINILYA,1901,..,-23.8497,113.9714,GPS,WA,3,..,..
006040,06,MINNIE CREEK,1900,..,-24.0306,115.6967,GPS,WA,300,..,..
006041,06,MOOGOOREE,1920,1981,-24.0633,115.205,.....,WA,300,..,..
006042,06,MOUNT SANDIMAN,1947,2003,-24.4117,115.3958,GPS,WA,370,..,..
006043,06,NEW FOREST,1900,1987,-27.37,115.6517,.....,WA,300,..,..
006044,06,DENHAM,1893,..,-25.9265,113.5325,.....,WA,6,2.8,94402
006045,06,TAMALA,1900,..,-26.6969,113.7158,GPS,WA,50,..,..
006046,06,TOWERA,1892,2000,-23.1747,115.1194,GPS,WA,120,..,..
006047,06,TOWRANA,1914,1995,-25.405,115.2267,.....,WA,200,..,..
006048,06,TWIN PEAKS,1903,2011,-27.3853,115.9664,GPS,WA,260,..,..
006049,06,WAIL,1906,1944,-27.1,115.5,.....,WA,..,..,..
006050,06,WANDAGEE,1890,..,-23.7647,114.5539,GPS,WA,90,..,..
006051,06,WANDINA,1945,2007,-27.9864,115.6306,GPS,WA,300,..,..
006052,06,WILLIAMBURY,1888,..,-23.8608,115.1475,GPS,WA,190,..,..
006053,06,WINDERIE,1909,..,-25.3021,115.1164,GPS,WA,170,..,..
006054,06,WOODLEIGH,1926,..,-26.0511,114.7542,GPS,WA,180,..,..
006055,06,WOOLGORONG,1904,..,-27.7456,115.8286,GPS,WA,300,..,..
006056,06,WOORAMEL,1898,..,-25.74,114.2847,GPS,WA,16,..,..
006057,06,YALBALGO,1909,..,-25.1883,114.68,GPS,WA,90,..,..
006058,06,YALLALONG,1904,..,-27.4278,115.5147,GPS,WA,240,..,..
006059,06,YARINGA STATION,1923,..,-25.9436,114.3222,GPS,WA,13,..,..
006060,06,CARBLA STATION,1913,..,-26.2011,114.2869,GPS,WA,30,..,..
006061,06,MEERAGOOLIA,1947,2011,-24.9017,114.2164,GPS,WA,45,..,..
006062,06,CARNARVON POST OFFICE,1883,..,-24.8858,113.6565,Unkno,WA,4.6,..,..
006063,06,COOLCALALYA,1929,1943,-27.5167,115.05,.....,WA,..,..,..
006064,06,MOOGOOREE O.S.,1930,1947,-24.2167,115.3833,.....,WA,..,..,..
006065,06,PLEAIDES,1929,1954,-23.4,114.7,.....,WA,..,..,..
006066,06,WINNING,1898,..,-23.1567,114.5403,GPS,WA,75,..,..
006067,06,MIA MIA 2 SUB BORE,1953,1955,-23.5,114.0167,.....,WA,..,..,..
006068,06,WAHROONGA,1953,..,-25.4906,114.3981,GPS,WA,40,..,..
006069,06,MOUNT NARRYER,1900,..,-26.5903,115.9267,GPS,WA,300,..,..
006070,06,HILL SPRINGS,1949,..,-24.3058,114.5003,GPS,WA,60,..,..
006071,06,MUGGON,1932,2018,-26.6167,115.5467,GPS,WA,280,..,..
006072,06,EMU CREEK STATION,1898,..,-23.0314,115.0414,GPS,WA,111,112,94318
006073,06,BERNIER ISLAND,1901,1918,-24.8333,113.3,.....,WA,..,..,..
006074,06,MILLIE MILLIE,1889,1897,-24.8667,114.5833,.....,WA,..,..,..
006075,06,BOODALIA,1921,1934,-25.2,113.9,.....,WA,..,..,..
006076,06,BOOLAGOORDA,1912,1919,-26.3,114.25,.....,WA,..,..,..
006077,06,BOUNDARY STORE,1918,1928,-25.3,115.6,.....,WA,..,..,..
006078,06,CALLATHARRA,1928,1939,-25.8,115.1,.....,WA,..,..,..
006079,06,ELLA VALLA,1907,2005,-25.0881,114.3836,.....,WA,60,..,..
006080,06,NANGA,1963,1996,-26.2564,113.8064,.....,WA,20,..,..
006081,06,NILEMAH,1915,1931,-26.4,114.05,.....,WA,..,..,..
006082,06,POINT CHARLES,1906,1930,-24.5,113.5,.....,WA,..,..,..
006083,06,SHAWS TANK,1922,1942,-24.3,113.8,.....,WA,..,..,..
006084,06,WARROORA,1909,..,-23.4836,113.7926,MAP 1,WA,20,..,..
006085,06,YALOBIA,1894,1940,-24.2,114.1,.....,WA,..,..,..
006086,06,MINGENEW WELL,1895,1899,-25.2333,115.6333,.....,WA,..,..,..
006087,06,BRICKHOUSE WOOLSHED,1966,1977,-24.8167,113.8333,.....,WA,17,..,..
006088,06,COORALYA O.S.,1929,1931,-24.4333,114.2667,.....,WA,..,..,..
006089,06,CAPE FARQUHAR,1913,1920,-23.6333,113.6167,.....,WA,..,..,..
006090,06,MEEBERRIE,1920,1994,-26.96,115.9733,.....,WA,300,..,..
006091,06,MEARABUNDIE,1906,1910,-25.9667,115.9833,.....,WA,..,..,..
006092,06,BILLABONG ASA,1969,..,-26.8156,114.6133,GPS,WA,129.6,130.4,94406
006093,06,MINILYA BRIDGE,1972,1987,-23.81,114.0083,.....,WA,60,..,..
006094,06,CAPE CUVIER,1971,1975,-24.2167,113.3833,.....,WA,41,46,..
006095,06,QUOBBA,1952,..,-24.3967,113.4056,GPS,WA,16,..,..
006096,06,DOORAWARRAH O.S.,1929,1930,-25.0167,114.2833,.....,WA,..,..,..
006097,06,USELESS LOOP,1982,..,-26.1203,113.3975,GPS,WA,3,..,..
006098,06,WEEDARRAH,1985,..,-25.028,115.862,.....,WA,300,..,..
006099,06,MURCHISON,1987,..,-26.8956,115.9567,.....,WA,287,288,94422
006100,06,COOLCALALAYA,1985,2013,-27.525,115.0569,GPS,WA,220,..,..
006101,06,YALARDY,1988,2000,-26.0983,115.2444,GPS,WA,200,..,..
006102,06,STEEP POINT,1996,..,-26.1764,113.2149,GPS,WA,4,..,..
006103,06,MIDDALYA,1911,..,-23.9064,114.7681,GPS,WA,100,..,..
006104,06,MINNIE CREEK AIRSTRIP,2011,..,-24.0297,115.6894,GPS,WA,276,..,..
006105,06,SHARK BAY AIRPORT,2000,..,-25.8925,113.5772,GPS,WA,33.8,34.3,95402
006106,06,MOOLOO DOWNS,1925,..,-25.037,115.994,.....,WA,320,..,..
006107,06,FAR END PLANTATION,2005,2009,-24.8128,113.7925,GPS,WA,15,..,..
006108,06,CAPE CUVIER WHARF,2008,..,-24.2201,113.3975,SURVE,WA,12.4,..,95301
006109,06,GNARALOO - 3 MILE CAMP,2010,..,-23.8761,113.4972,.....,WA,13,..,..
006110,06,RED BLUFF,2010,..,-24.0305,113.4509,GPS,WA,15,..,..
006111,06,WINDERIE AIRSTRIP,2011,..,-25.3097,115.145,GPS,WA,200,..,..
006112,06,LYONS RIVER AIRSTRIP,2011,..,-24.62,115.3347,GPS,WA,198,..,..
006113,06,BULLARDOO TBRG,2019,..,-27.8556,115.6716,.....,WA,299,..,..
006115,6,CARDABIA EAST,2024,..,-23.1289,114.0506,GPS,WA,91,..,94111
007000,07,BARNONG,1902,2012,-28.6294,116.2814,GPS,WA,340,..,..
007001,07,BEEBYN,1910,..,-26.9683,117.9031,GPS,WA,478,..,..
007002,07,BELELE,1899,2006,-26.3611,118.0283,GPS,WA,500,..,..
007003,07,BERINGARRA,1883,..,-26.0417,116.9528,GPS,WA,450,..,..
007004,07,BIG BELL,1939,1954,-27.35,117.6667,.....,WA,..,..,..
007005,07,BOODANOO,1910,1949,-28.3,117.9,.....,WA,..,..,..
007006,07,BOOGARDIE,1910,..,-28.0411,117.6703,GPS,WA,450,..,..
007007,07,BOOLARDY,1891,..,-26.9839,116.5353,GPS,WA,300,..,..
007008,07,BRYAH,1919,..,-25.5059,118.7983,GPS,WA,550,..,..
007009,07,BULLARA,1911,1974,-27.4833,117.3,.....,WA,..,..,..
007010,07,BUNNAWARRA,1912,2013,-28.6058,116.5719,GPS,WA,300,..,..
007011,07,BURNERBINMAH,1902,2016,-28.7839,117.3625,GPS,WA,400,..,..
007012,07,BUTTAH,1918,1998,-26.1297,118.4853,GPS,WA,500,..,..
007013,07,COGLA DOWNS NATTE,1912,1947,-27.25,118.3333,.....,WA,..,..,..
007014,07,COODARDY,1898,..,-27.2528,117.6522,GPS,WA,500,..,..
007015,07,COODARDY YENTON,1927,1955,-27.3,117.25,.....,WA,..,..,..
007016,07,COODINGNOW,1905,1961,-29.3667,117.7,.....,WA,..,..,..
007017,07,CUE,1894,..,-27.425,117.8936,GPS,WA,453,..,..
007018,07,CULLCULLI,1916,1988,-27.0392,118.365,.....,WA,450,..,..
007019,07,BULLOO DOWNS,1917,..,-24.0019,119.5725,GPS,WA,600,..,..
007020,07,ANNEAN,1887,2009,-26.8764,118.1731,GPS,WA,400,..,..
007021,07,AUSTIN DOWNS,1907,2004,-27.3839,117.7453,GPS,WA,450,..,..
007022,07,DAY DAWN,1896,1955,-27.4667,117.85,.....,WA,..,..,..
007023,07,DOOLGUNNA,1929,..,-25.6864,119.2258,GPS,WA,600,..,..
007024,07,EDAH,1937,..,-28.2731,117.1544,GPS,WA,350,..,..
007025,07,WANNA,1929,2002,-23.9214,116.5594,GPS,WA,450,..,..
007026,07,FOUR CORNERS,1920,1973,-26.45,118.2,.....,WA,..,..,..
007027,07,GABYON,1888,..,-28.2494,116.34,GPS,WA,340,..,..
007028,07,WANNA,1946,..,-24.0469,116.2181,GPS,WA,320,..,..
007029,07,GLENBURGH,1908,1948,-25.4333,116.1167,.....,WA,..,..,..
007030,07,JUDAL STATION,1921,..,-26.1142,117.5047,GPS,WA,500,..,..
007031,07,HILLVIEW,1917,..,-26.9033,118.8361,GPS,WA,600,..,..
007032,07,ILLGIDDY,1925,1981,-27.6292,117.4867,.....,WA,500,..,..
007033,07,ILLGARARIE,1924,2020,-24.3444,119.5808,GPS,WA,620,..,..
007034,07,JINGEMARRA,1923,..,-27.7444,116.7439,GPS,WA,400,..,..
007035,07,KALLI,1921,1995,-26.8936,117.1211,.....,WA,500,..,..
007036,07,KILLARA,1925,1998,-26.3475,118.9583,GPS,WA,500,..,..
007037,07,KIRKALOCKA,1910,..,-28.5564,117.7803,GPS,WA,400,..,..
007038,07,KOONMARRA,1927,2020,-26.275,117.7842,GPS,WA,500,..,..
007039,07,LAKE AUSTIN,1898,1963,-27.6,117.9,.....,WA,..,..,..
007040,07,LAKESIDE,1915,1981,-27.5958,117.75,.....,WA,400,..,..
007041,07,LANDOR,1902,..,-25.1303,116.9047,GPS,WA,400,..,..
007042,07,MADOONGA,1926,2016,-26.9367,117.5928,GPS,WA,600,..,..
007043,07,MANFRED,1899,2018,-26.4458,116.5467,GPS,WA,450,..,..
007044,07,MARLOO,1912,1948,-28.3,116.2,.....,WA,..,..,..
007045,07,MEEKATHARRA AIRPORT,1944,..,-26.6136,118.5372,GPS,WA,517,517.9,94430
007046,07,MEEKATHARRA POST OFFICE,1908,1988,-26.5933,118.4883,.....,WA,511,..,..
007047,07,MEELINE STATION,1923,..,-28.4467,118.2678,GPS,WA,450,..,..
007048,07,MEKA STATION,1900,..,-27.4222,116.825,GPS,WA,350,..,..
007049,07,MILEURA,1899,..,-26.3736,117.3339,GPS,WA,400,..,..
007050,07,MILGUN,1916,..,-25.0942,118.2983,GPS,WA,600,..,..
007051,07,MINGAH,1919,1951,-24.95,118.7133,.....,WA,540,..,..
007052,07,MOORARIE,1889,..,-25.9214,117.6,GPS,WA,600,..,..
007053,07,MOUNT AUGUSTUS,1901,..,-24.3086,116.9111,GPS,WA,337,..,..
007054,07,MOUNT FARMER,1927,..,-27.8794,117.5506,GPS,WA,600,..,..
007055,07,MOUNT GOULD,1893,..,-25.8058,117.3905,GPS,WA,600,..,..
007056,07,MOUNT JAMES,1930,1980,-24.8567,116.895,.....,WA,250,..,..
007057,07,MOUNT MAGNET,1894,2014,-28.0617,117.8506,GPS,WA,426,..,..
007058,07,MOUNT PHILLIP,1902,..,-24.4,116.3078,GPS,WA,300,..,..
007059,07,MOUNT VERNON,1939,..,-24.2297,118.2408,GPS,WA,350,..,..
007060,07,MOUNT WITTENOOM,1900,..,-27.4189,116.6897,GPS,WA,350,..,..
007061,07,MULGUL,1925,1986,-24.8333,118.4717,.....,WA,600,..,..
007062,07,MUNDIWINDI,1915,1981,-23.7942,120.2442,.....,WA,571,572,..
007063,07,MURALGARRA,1904,2019,-28.5253,117.0344,GPS,WA,350,..,..
007064,07,MURGOO,1889,..,-27.3636,116.4261,GPS,WA,303,..,..
007065,07,NALBARRA,1906,..,-28.6519,117.6083,GPS,WA,400,..,..
007066,07,NANNINE,1894,1955,-26.9,118.4,.....,WA,448,..,..
007067,07,NARNDEE,1921,..,-28.9467,118.1857,GPS,WA,442.2,443,..
007068,07,NINGHAN STATION,1905,..,-29.425,117.2906,GPS,WA,330,..,..
007069,07,NOONGAL,1913,2002,-28.1233,116.8294,GPS,WA,390,..,..
007070,07,PEAK HILL,1898,2000,-25.6381,118.7131,.....,WA,..,..,..
007071,07,PINDATHUNA,1905,2024,-28.0531,116.6514,.....,WA,350,..,..
007072,07,PULLAGAROO,1921,..,-29.1886,117.9222,GPS,WA,350,..,..
007073,07,RPF 126 MILE,1905,1955,-29.55,118.5,.....,WA,..,..,..
007074,07,DROMEDARY HILLS,1905,1936,-29.0167,118.45,.....,WA,..,..,..
007075,07,RPF 180 MILE,1910,1948,-26.85,118.7,.....,WA,..,..,..
007076,07,RPF 206 MILE,1905,1952,-27.95,118.6,.....,WA,..,..,..
007077,07,REEDY,1937,1949,-27.15,118.25,.....,WA,..,..,..
007078,07,SHERWOOD,1925,..,-26.5593,118.5423,GPS,WA,500,..,..
007079,07,SYLVANIA,1950,2024,-23.5867,120.0517,GPS,WA,600,..,..
